customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,return_rate,avg_discount,avg_rating,avg_delivery_days
CUST01185,26,7,6083.03,3,4,4,344,Loyal Customers,0.0,0.22285714285714286,3.4285714285714284,3.4285714285714284
CUST01186,214,3,2962.35,1,2,3,123,At Risk Customers,0.0,0.21666666666666667,4.0,4.333333333333333
CUST01187,26,5,3483.44,3,3,3,333,At Risk Customers,0.0,0.332,4.4,4.6
CUST01188,153,2,688.52,2,1,1,211,At Risk Customers,0.5,0.5700000000000001,2.0,5.5
CUST01189,222,3,3126.0299999999997,1,2,3,123,At Risk Customers,0.0,0.14333333333333334,1.6666666666666667,5.666666666666667
CUST01190,35,5,4507.73,3,3,4,334,High Value Customers,0.0,0.302,3.8,3.0
CUST01191,113,1,510.71,2,1,1,211,At Risk Customers,0.0,0.57,4.0,5.0
CUST01192,51,5,3055.98,3,3,3,333,At Risk Customers,0.0,0.136,4.2,4.6
CUST01193,518,1,270.13,1,1,1,111,At Risk Customers,0.0,0.32,5.0,5.0
CUST01194,146,3,1852.1599999999999,2,2,2,222,At Risk Customers,0.3333333333333333,0.33,5.0,5.0
CUST01195,155,1,542.27,2,1,1,211,At Risk Customers,1.0,0.23,3.0,7.0
CUST01196,172,3,3110.08,2,2,3,223,At Risk Customers,0.3333333333333333,0.34,5.0,4.666666666666667
CUST01197,138,2,406.22,2,1,1,211,At Risk Customers,0.0,0.46,3.5,5.5
CUST01198,49,2,996.83,3,1,1,311,At Risk Customers,0.0,0.275,4.0,5.5
CUST01199,420,3,2144.4,1,2,2,122,At Risk Customers,0.3333333333333333,0.25666666666666665,4.0,3.0
CUST01200,51,2,1100.3,3,1,1,311,At Risk Customers,0.0,0.135,4.5,5.5
CUST01201,219,7,5885.4,1,4,4,144,Loyal Customers,0.0,0.21285714285714286,4.0,6.0
CUST01202,193,1,650.67,1,1,1,111,At Risk Customers,0.0,0.3,4.0,1.0
CUST01203,59,3,842.47,2,2,1,221,At Risk Customers,0.0,0.37000000000000005,3.3333333333333335,4.333333333333333
CUST01204,17,8,4921.26,4,4,4,444,Champions,0.0,0.3125,3.857142857142857,4.375
CUST01205,323,4,1861.62,1,3,2,132,At Risk Customers,0.0,0.4175,3.0,3.25
CUST01206,134,1,819.46,2,1,1,211,At Risk Customers,0.0,0.16,3.0,3.0
CUST01207,171,2,638.4200000000001,2,1,1,211,At Risk Customers,0.0,0.37,3.5,3.5
CUST01208,38,4,1928.58,3,3,2,332,At Risk Customers,0.0,0.31,4.0,5.25
CUST01209,4,9,4517.05,4,4,4,444,Champions,0.1111111111111111,0.29,3.2222222222222223,4.555555555555555
CUST01210,327,1,429.55,1,1,1,111,At Risk Customers,0.0,0.34,4.0,5.0
CUST01211,52,6,4369.23,3,4,4,344,Loyal Customers,0.16666666666666666,0.38000000000000006,3.0,4.0
CUST01212,23,7,6134.99,4,4,4,444,Champions,0.42857142857142855,0.37285714285714283,3.2857142857142856,4.714285714285714
CUST01213,224,1,492.41,1,1,1,111,At Risk Customers,0.0,0.21,4.0,2.0
CUST01214,185,4,5584.12,1,3,4,134,High Value Customers,0.0,0.2,3.5,5.5
CUST01215,29,5,4449.57,3,3,4,334,High Value Customers,0.0,0.168,4.6,5.2
CUST01216,168,1,1022.33,2,1,1,211,At Risk Customers,0.0,0.35,5.0,6.0
CUST01217,224,2,1295.0,1,1,1,111,At Risk Customers,0.0,0.20500000000000002,4.5,4.5
CUST01218,7,7,4839.62,4,4,4,444,Champions,0.14285714285714285,0.2785714285714286,3.7142857142857144,4.0
CUST01219,20,3,1368.38,4,2,1,421,New Customers,0.0,0.3833333333333333,4.333333333333333,4.666666666666667
CUST01220,159,1,1095.74,2,1,1,211,At Risk Customers,0.0,0.23,2.0,4.0
CUST01221,29,4,2504.8,3,3,2,332,At Risk Customers,0.0,0.30500000000000005,4.25,4.75
CUST01222,12,4,2229.4500000000003,4,3,2,432,New Customers,0.0,0.24,4.75,4.5
CUST01223,179,6,3738.91,2,4,3,243,Loyal Customers,0.0,0.29,3.8333333333333335,3.3333333333333335
CUST01224,94,1,1005.1,2,1,1,211,At Risk Customers,0.0,0.33,4.0,6.0
CUST01225,158,1,620.28,2,1,1,211,At Risk Customers,0.0,0.03,5.0,3.0
CUST01226,98,4,2967.87,2,3,3,233,At Risk Customers,0.5,0.3025,3.75,4.5
CUST01227,104,5,2824.19,2,3,3,233,At Risk Customers,0.2,0.284,4.2,4.0
CUST01228,273,4,2998.23,1,3,3,133,At Risk Customers,0.0,0.10750000000000001,2.75,3.0
CUST01229,208,4,1965.74,1,3,2,132,At Risk Customers,0.25,0.235,3.0,3.25
CUST01230,173,2,1398.63,2,1,2,212,At Risk Customers,0.0,0.28,2.5,3.5
CUST01231,15,4,2051.59,4,3,2,432,New Customers,0.0,0.25,3.5,4.25
CUST01232,244,2,906.6800000000001,1,1,1,111,At Risk Customers,0.0,0.185,3.0,5.5
CUST01233,12,9,8057.13,4,4,4,444,Champions,0.0,0.21666666666666667,3.7777777777777777,5.0
CUST01234,176,3,2999.91,2,2,3,223,At Risk Customers,0.0,0.2733333333333334,4.0,4.0
CUST01235,222,5,3111.29,1,3,3,133,At Risk Customers,0.0,0.174,4.2,5.8
CUST01236,33,11,6340.12,3,4,4,344,Loyal Customers,0.0,0.3145454545454545,3.5454545454545454,4.454545454545454
CUST01237,164,3,1474.19,2,2,2,222,At Risk Customers,0.0,0.34,3.6666666666666665,6.333333333333333
CUST01238,46,7,5105.49,3,4,4,344,Loyal Customers,0.0,0.2557142857142857,4.571428571428571,4.428571428571429
CUST01239,11,2,2242.2200000000003,4,1,2,412,New Customers,0.0,0.2,3.5,5.0
CUST01240,80,1,434.11,2,1,1,211,At Risk Customers,0.0,0.34,4.0,6.0
CUST01241,57,2,505.20000000000005,2,1,1,211,At Risk Customers,0.5,0.23500000000000001,2.5,3.0
CUST01242,58,10,11607.81,2,4,4,244,Loyal Customers,0.1,0.24300000000000002,3.5555555555555554,4.4
CUST01243,135,3,1470.48,2,2,2,222,At Risk Customers,0.0,0.2966666666666667,4.666666666666667,3.3333333333333335
CUST01244,24,6,4620.29,3,4,4,344,Loyal Customers,0.0,0.19499999999999998,3.3333333333333335,5.166666666666667
CUST01245,316,2,1283.42,1,1,1,111,At Risk Customers,0.0,0.16499999999999998,4.5,3.5
CUST01246,23,4,3353.49,4,3,3,433,New Customers,0.0,0.3125,4.0,3.0
CUST01247,40,4,3108.17,3,3,3,333,At Risk Customers,0.0,0.2575,2.25,4.75
CUST01248,49,2,2081.32,3,1,2,312,At Risk Customers,0.0,0.22,3.5,5.5
CUST01249,15,6,4053.69,4,4,3,443,New Customers,0.0,0.24833333333333332,4.0,4.166666666666667
CUST01250,42,2,2250.91,3,1,2,312,At Risk Customers,0.0,0.24000000000000002,4.0,2.0
CUST01251,113,11,6352.58,2,4,4,244,Loyal Customers,0.18181818181818182,0.33,3.2,5.0
CUST01252,99,4,2575.58,2,3,2,232,At Risk Customers,0.0,0.365,4.25,5.5
CUST01253,160,2,2035.62,2,1,2,212,At Risk Customers,0.0,0.15,4.0,4.0
CUST01254,12,3,3087.35,4,2,3,423,New Customers,0.0,0.3466666666666667,3.6666666666666665,6.666666666666667
CUST01255,30,2,2558.23,3,1,2,312,At Risk Customers,0.0,0.175,5.0,1.0
CUST01256,347,1,564.83,1,1,1,111,At Risk Customers,0.0,0.21,4.0,9.0
CUST01257,88,5,3430.98,2,3,3,233,At Risk Customers,0.2,0.316,3.4,5.4
CUST01258,311,7,4454.38,1,4,4,144,Loyal Customers,0.0,0.35000000000000003,4.428571428571429,4.285714285714286
CUST01259,155,6,4645.31,2,4,4,244,Loyal Customers,0.3333333333333333,0.3066666666666667,3.3333333333333335,3.8333333333333335
CUST01260,12,2,1544.69,4,1,2,412,New Customers,0.0,0.08499999999999999,4.0,3.5
CUST01261,21,3,1007.37,4,2,1,421,New Customers,0.3333333333333333,0.31333333333333335,2.3333333333333335,4.333333333333333
CUST01262,86,1,195.09,2,1,1,211,At Risk Customers,0.0,0.57,5.0,4.0
CUST01263,15,11,7575.91,4,4,4,444,Champions,0.09090909090909091,0.26272727272727275,4.545454545454546,3.5454545454545454
CUST01264,112,2,2890.16,2,1,3,213,At Risk Customers,0.0,0.28,4.0,1.0
CUST01265,4,4,2608.96,4,3,2,432,New Customers,0.0,0.3575,4.25,3.75
CUST01266,41,8,6138.87,3,4,4,344,Loyal Customers,0.125,0.1225,3.5,4.375
CUST01267,49,9,6217.47,3,4,4,344,Loyal Customers,0.0,0.1811111111111111,4.222222222222222,4.0
CUST01268,80,7,6083.44,2,4,4,244,Loyal Customers,0.14285714285714285,0.19,4.0,4.714285714285714
CUST01269,31,2,1116.62,3,1,1,311,At Risk Customers,0.0,0.11499999999999999,4.0,5.0
CUST01270,16,2,535.01,4,1,1,411,New Customers,0.0,0.375,4.5,6.5
CUST01271,12,2,1285.54,4,1,1,411,New Customers,0.0,0.325,4.0,3.5
CUST01272,13,2,2481.63,4,1,2,412,New Customers,0.0,0.275,5.0,4.0
CUST01273,210,2,1602.01,1,1,2,112,At Risk Customers,0.0,0.315,5.0,3.5
CUST01274,19,8,6462.28,4,4,4,444,Champions,0.0,0.34875,3.75,5.0
CUST01275,53,4,3098.1,3,3,3,333,At Risk Customers,0.0,0.295,4.5,4.75
CUST01276,25,6,3093.02,3,4,3,343,Loyal Customers,0.16666666666666666,0.2966666666666667,4.5,4.333333333333333
CUST01277,160,5,3500.13,2,3,3,233,At Risk Customers,0.0,0.31,3.4,4.4
CUST01278,57,5,2929.04,2,3,3,233,At Risk Customers,0.2,0.242,4.0,4.8
CUST01279,162,1,1494.42,2,1,2,212,At Risk Customers,1.0,0.35,4.0,4.0
CUST01280,45,9,8496.5,3,4,4,344,Loyal Customers,0.0,0.29,3.888888888888889,4.222222222222222
CUST01281,276,3,1971.02,1,2,2,122,At Risk Customers,0.0,0.3233333333333333,4.333333333333333,3.3333333333333335
CUST01282,139,1,499.65,2,1,1,211,At Risk Customers,0.0,0.2,5.0,5.0
CUST01283,101,10,6697.49,2,4,4,244,Loyal Customers,0.1,0.31999999999999995,3.7,5.1
CUST01284,253,5,4033.89,1,3,3,133,At Risk Customers,0.0,0.336,3.8,4.8
CUST01285,185,8,6478.76,1,4,4,144,Loyal Customers,0.0,0.255,4.25,5.25
CUST01286,22,4,2484.92,4,3,2,432,New Customers,0.0,0.2475,4.75,4.5
CUST01287,5,5,3139.93,4,3,3,433,New Customers,0.0,0.376,4.2,4.4
CUST01288,193,1,486.14,1,1,1,111,At Risk Customers,0.0,0.38,5.0,4.0
CUST01289,7,4,3429.63,4,3,3,433,New Customers,0.0,0.2925,4.0,5.0
CUST01290,2,4,2817.87,4,3,3,433,New Customers,0.0,0.225,3.25,4.0
CUST01291,25,5,2781.77,3,3,3,333,At Risk Customers,0.2,0.298,4.0,3.6
CUST01292,11,3,2891.04,4,2,3,423,New Customers,0.0,0.19000000000000003,3.3333333333333335,4.0
CUST01293,19,8,5379.42,4,4,4,444,Champions,0.0,0.26375,4.125,4.125
CUST01294,22,2,1117.3899999999999,4,1,1,411,New Customers,0.0,0.455,5.0,4.0
CUST01295,182,4,12408.61,1,3,4,134,High Value Customers,0.25,0.155,4.0,4.5
CUST01296,5,3,2641.67,4,2,3,423,New Customers,0.0,0.35333333333333333,4.0,3.0
CUST01297,3,6,3084.59,4,4,3,443,New Customers,0.0,0.26666666666666666,5.0,4.5
CUST01298,390,4,1161.46,1,3,1,131,At Risk Customers,0.25,0.3525,3.5,3.75
CUST01299,232,3,2011.06,1,2,2,122,At Risk Customers,0.0,0.20333333333333337,3.3333333333333335,5.333333333333333
CUST01300,34,9,4951.68,3,4,4,344,Loyal Customers,0.0,0.3488888888888889,3.888888888888889,3.888888888888889
CUST01301,146,4,1662.8999999999999,2,3,2,232,At Risk Customers,0.0,0.38,4.0,3.75
CUST01302,30,9,7115.13,3,4,4,344,Loyal Customers,0.0,0.23222222222222222,4.222222222222222,3.7777777777777777
CUST01303,81,2,1442.63,2,1,2,212,At Risk Customers,0.0,0.28,3.5,4.0
CUST01304,26,6,2819.6800000000003,3,4,3,343,Loyal Customers,0.0,0.2333333333333333,3.8333333333333335,4.0
CUST01305,111,1,311.4,2,1,1,211,At Risk Customers,0.0,0.45,4.0,6.0
CUST01306,40,7,7826.82,3,4,4,344,Loyal Customers,0.14285714285714285,0.24285714285714285,4.857142857142857,3.5714285714285716
CUST01307,295,2,1179.22,1,1,1,111,At Risk Customers,0.0,0.22,3.5,3.0
CUST01308,180,3,2085.04,2,2,2,222,At Risk Customers,0.0,0.24666666666666667,3.0,2.6666666666666665
CUST01309,1,8,4131.1,4,4,3,443,New Customers,0.0,0.37625,3.75,4.75
CUST01310,58,6,4660.18,2,4,4,244,Loyal Customers,0.0,0.27666666666666667,4.0,5.333333333333333
CUST01311,11,7,4950.09,4,4,4,444,Champions,0.14285714285714285,0.35000000000000003,3.142857142857143,4.0
CUST01312,53,6,5456.15,3,4,4,344,Loyal Customers,0.0,0.19833333333333333,3.6666666666666665,3.3333333333333335
CUST01313,41,8,7816.55,3,4,4,344,Loyal Customers,0.125,0.31875,3.75,4.875
CUST01314,18,6,4916.42,4,4,4,444,Champions,0.16666666666666666,0.24166666666666667,4.166666666666667,4.166666666666667
CUST01315,283,1,473.31,1,1,1,111,At Risk Customers,0.0,0.29,5.0,2.0
CUST01316,181,1,407.44,1,1,1,111,At Risk Customers,0.0,0.25,5.0,4.0
CUST01317,317,4,3389.0,1,3,3,133,At Risk Customers,0.0,0.185,3.25,3.75
CUST01318,191,2,911.45,1,1,1,111,At Risk Customers,0.0,0.1,4.0,2.5
CUST01319,24,2,1224.1,3,1,1,311,At Risk Customers,0.0,0.31,5.0,3.5
CUST01320,211,3,1828.6799999999998,1,2,2,122,At Risk Customers,0.3333333333333333,0.18999999999999997,3.6666666666666665,3.3333333333333335
CUST01321,36,8,4480.23,3,4,4,344,Loyal Customers,0.25,0.29875,3.375,6.125
CUST01322,157,4,3476.6,2,3,3,233,At Risk Customers,0.0,0.2525,5.0,5.5
CUST01323,337,3,1273.29,1,2,1,121,At Risk Customers,0.0,0.43333333333333335,3.3333333333333335,3.3333333333333335
CUST01324,288,1,967.23,1,1,1,111,At Risk Customers,0.0,0.14,5.0,4.0
CUST01325,28,8,8601.32,3,4,4,344,Loyal Customers,0.0,0.21,3.875,4.5
CUST01326,192,3,4393.63,1,2,4,124,High Value Customers,0.0,0.35000000000000003,4.666666666666667,5.333333333333333
CUST01327,5,6,6707.79,4,4,4,444,Champions,0.16666666666666666,0.235,4.166666666666667,4.0
CUST01328,34,4,3436.0299999999997,3,3,3,333,At Risk Customers,0.0,0.265,4.25,3.25
CUST01329,6,6,3260.46,4,4,3,443,New Customers,0.16666666666666666,0.3016666666666667,3.8,4.0
CUST01330,4,6,5424.99,4,4,4,444,Champions,0.0,0.2416666666666667,4.0,4.166666666666667
CUST01331,56,7,6201.48,3,4,4,344,Loyal Customers,0.0,0.26999999999999996,3.4285714285714284,4.714285714285714
CUST01332,8,6,5804.94,4,4,4,444,Champions,0.0,0.2333333333333333,3.5,5.666666666666667
CUST01333,108,1,420.65,2,1,1,211,At Risk Customers,0.0,0.18,3.0,5.0
CUST01334,221,4,2962.17,1,3,3,133,At Risk Customers,0.0,0.1625,3.5,4.75
CUST01335,29,8,6755.67,3,4,4,344,Loyal Customers,0.0,0.24750000000000003,3.625,4.625
CUST01336,62,2,910.6700000000001,2,1,1,211,At Risk Customers,0.0,0.22999999999999998,3.0,5.0
CUST01337,6,2,1695.5300000000002,4,1,2,412,New Customers,0.0,0.255,4.5,5.0
CUST01338,68,1,232.88,2,1,1,211,At Risk Customers,1.0,0.43,3.0,6.0
CUST01339,223,1,450.33,1,1,1,111,At Risk Customers,0.0,0.26,3.0,3.0
CUST01340,137,1,624.33,2,1,1,211,At Risk Customers,0.0,0.07,5.0,3.0
CUST01341,99,1,395.13,2,1,1,211,At Risk Customers,0.0,0.23,3.0,6.0
CUST01342,145,3,2125.98,2,2,2,222,At Risk Customers,0.0,0.2966666666666667,4.0,3.0
CUST01343,3,8,4969.94,4,4,4,444,Champions,0.0,0.1775,4.625,4.375
CUST01344,456,1,1054.04,1,1,1,111,At Risk Customers,0.0,0.28,4.0,4.0
CUST01345,18,3,4114.54,4,2,3,423,New Customers,0.0,0.31666666666666665,4.0,4.333333333333333
CUST01346,25,11,7141.32,3,4,4,344,Loyal Customers,0.0,0.35454545454545455,4.090909090909091,4.090909090909091
CUST01347,189,1,316.63,1,1,1,111,At Risk Customers,0.0,0.39,2.0,1.0
CUST01348,201,4,2160.61,1,3,2,132,At Risk Customers,0.25,0.245,4.25,4.5
CUST01349,36,5,4006.6400000000003,3,3,3,333,At Risk Customers,0.0,0.2,4.4,3.6
CUST01350,251,2,1242.73,1,1,1,111,At Risk Customers,0.0,0.215,4.0,5.0
CUST01351,91,1,542.87,2,1,1,211,At Risk Customers,1.0,0.42,3.0,5.0
CUST01352,184,7,5877.57,1,4,4,144,Loyal Customers,0.14285714285714285,0.3614285714285714,4.428571428571429,3.5714285714285716
CUST01353,21,2,875.0699999999999,4,1,1,411,New Customers,0.0,0.185,4.5,6.5
CUST01354,7,3,1670.79,4,2,2,422,New Customers,0.0,0.3666666666666667,3.6666666666666665,4.0
CUST01355,15,4,3034.98,4,3,3,433,New Customers,0.0,0.32,3.0,4.75
CUST01356,103,2,1149.21,2,1,1,211,At Risk Customers,0.0,0.265,4.5,2.5
CUST01357,187,6,4681.22,1,4,4,144,Loyal Customers,0.0,0.35000000000000003,3.5,3.6666666666666665
CUST01358,12,3,2267.79,4,2,2,422,New Customers,0.0,0.31,4.666666666666667,5.0
CUST01359,167,5,3628.17,2,3,3,233,At Risk Customers,0.0,0.274,4.0,5.6
CUST01360,221,8,12310.69,1,4,4,144,Loyal Customers,0.0,0.395,4.25,4.125
CUST01361,40,2,1394.67,3,1,2,312,At Risk Customers,0.0,0.135,5.0,5.5
CUST01362,141,4,2803.19,2,3,3,233,At Risk Customers,0.0,0.32,3.25,3.5
CUST01363,15,5,3348.52,4,3,3,433,New Customers,0.0,0.31799999999999995,4.0,2.6
CUST01364,209,1,1261.0,1,1,1,111,At Risk Customers,0.0,0.2,4.0,6.0
CUST01365,308,2,749.98,1,1,1,111,At Risk Customers,0.0,0.36,3.0,2.0
CUST01366,159,6,3862.08,2,4,3,243,Loyal Customers,0.0,0.4466666666666666,4.5,3.5
CUST01367,117,1,363.62,2,1,1,211,At Risk Customers,0.0,0.23,3.0,5.0
CUST01368,369,1,498.64,1,1,1,111,At Risk Customers,0.0,0.33,5.0,5.0
CUST01369,28,3,1987.3700000000001,3,2,2,322,At Risk Customers,0.3333333333333333,0.19999999999999998,2.5,6.0
CUST01370,48,4,4175.42,3,3,3,333,At Risk Customers,0.0,0.1575,4.25,4.5
CUST01371,24,4,5626.71,3,3,4,334,High Value Customers,0.0,0.16999999999999998,4.0,5.0
CUST01372,132,1,366.8,2,1,1,211,At Risk Customers,1.0,0.1,3.0,7.0
CUST01373,106,1,291.54,2,1,1,211,At Risk Customers,0.0,0.6,3.0,5.0
CUST01374,149,1,282.0,2,1,1,211,At Risk Customers,0.0,0.19,5.0,3.0
CUST01375,9,5,2961.63,4,3,3,433,New Customers,0.0,0.22999999999999998,4.2,6.0
CUST01376,5,2,1173.88,4,1,1,411,New Customers,0.0,0.04,5.0,3.5
CUST01377,13,2,1222.72,4,1,1,411,New Customers,0.0,0.23500000000000001,4.0,3.0
CUST01378,178,1,348.74,2,1,1,211,At Risk Customers,0.0,0.16,4.0,1.0
CUST01379,247,1,2392.34,1,1,2,112,At Risk Customers,0.0,0.0,4.0,6.0
CUST01380,28,8,4291.17,3,4,4,344,Loyal Customers,0.0,0.3025,3.25,3.75
CUST01381,57,9,6070.99,2,4,4,244,Loyal Customers,0.0,0.23444444444444443,3.5555555555555554,3.6666666666666665
CUST01382,65,3,1589.74,2,2,2,222,At Risk Customers,0.3333333333333333,0.16666666666666666,1.6666666666666667,4.0
CUST01383,4,5,2934.6099999999997,4,3,3,433,New Customers,0.0,0.182,4.4,3.4
CUST01384,206,6,7520.42,1,4,4,144,Loyal Customers,0.16666666666666666,0.2733333333333334,4.5,4.833333333333333
CUST01385,7,6,3144.83,4,4,3,443,New Customers,0.16666666666666666,0.38166666666666665,3.0,5.0
CUST01386,25,7,7871.0,3,4,4,344,Loyal Customers,0.14285714285714285,0.24285714285714288,3.7142857142857144,3.0
CUST01387,189,7,6963.04,1,4,4,144,Loyal Customers,0.0,0.23,4.0,5.142857142857143
CUST01388,131,2,3498.38,2,1,3,213,At Risk Customers,0.0,0.305,4.5,3.0
CUST01389,52,5,3418.09,3,3,3,333,At Risk Customers,0.0,0.22800000000000004,3.6,5.0
CUST01390,4,5,4335.11,4,3,4,434,New Customers,0.0,0.128,4.2,4.4
CUST01391,27,4,4170.52,3,3,3,333,At Risk Customers,0.0,0.1975,3.5,5.25
CUST01392,40,2,2074.31,3,1,2,312,At Risk Customers,0.0,0.125,4.5,5.0
CUST01393,146,4,2203.42,2,3,2,232,At Risk Customers,0.0,0.26,3.25,5.75
CUST01394,18,6,6809.219999999999,4,4,4,444,Champions,0.0,0.36833333333333335,4.0,4.666666666666667
CUST01395,32,7,6725.89,3,4,4,344,Loyal Customers,0.0,0.31285714285714283,4.0,5.0
CUST01396,188,1,826.44,1,1,1,111,At Risk Customers,0.0,0.35,2.0,4.0
CUST01397,48,8,6615.66,3,4,4,344,Loyal Customers,0.0,0.18375,4.0,3.125
CUST01398,118,1,1672.19,2,1,2,212,At Risk Customers,1.0,0.12,1.0,2.0
CUST01399,5,9,4800.65,4,4,4,444,Champions,0.1111111111111111,0.3711111111111111,4.222222222222222,3.4444444444444446
CUST01400,195,2,863.9,1,1,1,111,At Risk Customers,0.0,0.195,3.5,4.5
CUST01401,4,3,3231.27,4,2,3,423,New Customers,0.0,0.22,3.6666666666666665,4.333333333333333
CUST01402,315,2,1474.48,1,1,2,112,At Risk Customers,0.0,0.265,3.0,6.0
CUST01403,390,4,2287.41,1,3,2,132,At Risk Customers,0.0,0.14,3.75,5.0
CUST01404,263,9,6788.52,1,4,4,144,Loyal Customers,0.1111111111111111,0.22333333333333336,4.125,4.0
CUST01405,41,4,2894.68,3,3,3,333,At Risk Customers,0.0,0.3325,4.25,3.5
CUST01406,283,5,5888.31,1,3,4,134,High Value Customers,0.0,0.21400000000000002,4.6,4.4
CUST01407,200,3,1992.79,1,2,2,122,At Risk Customers,0.0,0.18333333333333335,4.0,6.666666666666667
CUST01408,368,2,792.08,1,1,1,111,At Risk Customers,0.0,0.41000000000000003,4.5,2.0
CUST01409,24,6,3485.92,3,4,3,343,Loyal Customers,0.16666666666666666,0.36000000000000004,3.6666666666666665,4.5
CUST01410,60,9,6311.650000000001,2,4,4,244,Loyal Customers,0.0,0.39111111111111113,3.2222222222222223,4.888888888888889
CUST01411,37,7,4800.9400000000005,3,4,4,344,Loyal Customers,0.0,0.36428571428571427,4.0,3.4285714285714284
CUST01412,152,1,348.68,2,1,1,211,At Risk Customers,0.0,0.34,5.0,5.0
CUST01413,295,1,623.43,1,1,1,111,At Risk Customers,0.0,0.2,4.0,2.0
CUST01414,52,5,3205.99,3,3,3,333,At Risk Customers,0.0,0.22000000000000003,3.8,6.0
CUST01415,55,2,1153.7,3,1,1,311,At Risk Customers,0.0,0.315,4.5,4.0
CUST01416,20,7,4723.1900000000005,4,4,4,444,Champions,0.42857142857142855,0.21714285714285714,3.857142857142857,5.428571428571429
CUST01417,210,7,3650.18,1,4,3,143,Loyal Customers,0.0,0.27714285714285714,4.5,3.4285714285714284
CUST01418,237,2,1190.06,1,1,1,111,At Risk Customers,0.0,0.42500000000000004,4.0,4.0
CUST01419,52,4,2614.52,3,3,2,332,At Risk Customers,0.0,0.2875,4.25,3.5
CUST01420,7,5,4651.29,4,3,4,434,New Customers,0.0,0.324,4.4,4.4
CUST01421,107,1,1155.37,2,1,1,211,At Risk Customers,1.0,0.25,5.0,1.0
CUST01422,28,5,2562.66,3,3,2,332,At Risk Customers,0.2,0.19,3.8,3.8
CUST01423,9,4,2782.71,4,3,3,433,New Customers,0.0,0.23,2.75,3.75
CUST01424,21,2,3009.8599999999997,4,2,3,423,New Customers,0.0,0.405,4.5,5.0
CUST01425,109,1,1148.76,2,1,1,211,At Risk Customers,0.0,0.32,5.0,6.0
CUST01426,13,3,2149.37,4,2,2,422,New Customers,0.0,0.27666666666666667,3.6666666666666665,5.333333333333333
CUST01427,23,8,5054.69,4,4,4,444,Champions,0.125,0.39,3.5,5.75
CUST01428,25,3,1588.9099999999999,3,2,2,322,At Risk Customers,0.3333333333333333,0.37666666666666665,4.0,5.666666666666667
CUST01429,39,8,5236.96,3,4,4,344,Loyal Customers,0.125,0.36625,4.0,4.875
CUST01430,45,4,2702.2,3,3,3,333,At Risk Customers,0.25,0.265,4.0,6.25
CUST01431,73,2,2482.59,2,2,2,222,At Risk Customers,0.5,0.16999999999999998,3.5,4.0
CUST01432,163,3,1075.54,2,2,1,221,At Risk Customers,0.0,0.20666666666666667,3.0,3.6666666666666665
CUST01433,169,4,2386.67,2,3,2,232,At Risk Customers,0.25,0.37,3.75,5.5
CUST01434,39,7,3210.12,3,4,3,343,Loyal Customers,0.14285714285714285,0.43,3.7142857142857144,4.571428571428571
CUST01435,247,1,2210.82,1,1,2,112,At Risk Customers,0.0,0.12,5.0,4.0
CUST01436,60,3,2890.83,2,2,3,223,At Risk Customers,0.0,0.3166666666666667,4.666666666666667,4.666666666666667
CUST01437,307,5,4720.65,1,3,4,134,High Value Customers,0.2,0.196,4.4,4.8
CUST01438,218,2,2087.95,1,2,2,122,At Risk Customers,0.0,0.305,4.5,4.0
CUST01439,34,9,9011.16,3,4,4,344,Loyal Customers,0.0,0.2,4.0,5.333333333333333
CUST01440,5,7,8208.3,4,4,4,444,Champions,0.2857142857142857,0.2385714285714286,3.4285714285714284,4.285714285714286
CUST01441,383,1,472.82,1,1,1,111,At Risk Customers,0.0,0.38,4.0,4.0
CUST01442,55,5,3845.98,3,3,3,333,At Risk Customers,0.2,0.184,4.8,5.8
CUST01443,28,7,6202.36,3,4,4,344,Loyal Customers,0.0,0.26285714285714284,3.7142857142857144,4.428571428571429
CUST01444,93,2,1096.85,2,2,1,221,At Risk Customers,0.0,0.375,4.5,4.5
CUST01445,176,10,6651.53,2,4,4,244,Loyal Customers,0.1,0.316,4.1,4.9
CUST01446,193,3,2796.4,1,2,3,123,At Risk Customers,0.0,0.11,4.333333333333333,3.3333333333333335
CUST01447,11,6,3532.04,4,4,3,443,New Customers,0.16666666666666666,0.23666666666666666,3.1666666666666665,4.0
CUST01448,294,2,1268.95,1,2,1,121,At Risk Customers,0.5,0.325,4.5,6.0
CUST01449,18,3,1448.54,4,2,2,422,New Customers,0.0,0.35666666666666663,4.333333333333333,3.6666666666666665
CUST01450,187,6,3188.3,1,4,3,143,Loyal Customers,0.16666666666666666,0.2633333333333333,3.4,4.5
CUST01451,2,3,2778.46,4,2,3,423,New Customers,0.0,0.38666666666666666,4.0,5.0
CUST01452,177,4,5779.52,2,3,4,234,High Value Customers,0.0,0.205,3.5,4.5
CUST01453,143,4,4084.96,2,3,3,233,At Risk Customers,0.0,0.295,4.75,4.5
CUST01454,17,5,2872.15,4,3,3,433,New Customers,0.0,0.33999999999999997,4.2,6.4
CUST01455,396,3,1376.1200000000001,1,2,2,122,At Risk Customers,0.0,0.37000000000000005,4.333333333333333,5.0
CUST01456,13,2,1988.42,4,2,2,422,New Customers,0.0,0.175,5.0,4.5
CUST01457,309,4,4798.75,1,3,4,134,High Value Customers,0.0,0.3275,4.25,4.75
